idDBLP,idScholar,DBLP_Match,Scholar_Match,Match_ID
journals/vldb/NanopoulosM02,icoWjIZ_6IIJ,2446,41450,2446_41450
journals/vldb/HjaltasonS02,FH41DtWf_jAJ,2447,18491,2447_18491
journals/vldb/SakuraiYUK02,7J-RvgQd8SMJ,2448,21292,2448_21292
journals/vldb/RafieiM02,kZFfJieudW4J,2450,30010,2450_30010
journals/vldb/Navarro02,UDQsHc_ps4IJ,2451,58381,2451_58381
journals/vldb/MaratheS02,z6JEYoArZmsJ,2453,37283,2453_37283
journals/vldb/MihailaRT02,my7mYCzEEJAJ,2454,52390,2454_52390
journals/vldb/GrefenVA01,fohOTTsEtIwJ,2455,49582,2455_49582
journals/vldb/Halevy01,NoN45RU6c9kJ,2456,64060,2456_64060
journals/vldb/ChandrasekaranF03,b9r9U3OwrkcJ,2457,27442,2457_27442
journals/vldb/AgrawalHK03,NDKJPUgy_K4J,2458,16347,2458_16347
journals/vldb/ShethTP03,tReKvTMB7pcJ,2459,46642,2459_46642
journals/vldb/VerykiosME03,khdP4spNnPoJ,2460,9382,2460_9382
journals/vldb/CuiW03,SaOd6rDz5ZgJ,2463,26076,2463_26076
journals/vldb/ChienTZ02,j4wcclZqY0oJ,2464,32683,2464_32683
journals/vldb/ChanFGR02,ORkxHLb7dvcJ,2465,37094,2465_37094
journals/vldb/IvesHW02,Bbm74R5b5yoJ,2466,50803,2466_50803
journals/vldb/ChirkovaHS02,NdmocXlpq9QJ,2472,46686,2472_46686
journals/vldb/LeeSC01,Hz_TU6kUj08J,2473,53560,2473_53560
journals/vldb/ShegalovGW01,_6ErNQyZwXsJ,2475,19576,2475_19576
journals/vldb/BernsteinPS00,08d5th2jiqcJ,2477,14244,2477_14244
journals/vldb/WangW01,4eHVZHcQvdMJ,2478,51580,2478_51580
journals/vldb/LiCHH01,Tw8-f4saqb0J,2479,59776,2479_59776
journals/vldb/CombiP01,8YoYzQtOgYoJ,2480,30314,2480_30314
journals/vldb/ManegoldBK00,xWYu2JWiF_kJ,2481,41372,2481_41372
journals/vldb/JagadishKNS00,GtXc02EJjCgJ,2482,53216,2482_53216
journals/vldb/FuCCM00,7kC8fo78d6sJ,2485,22924,2485_22924
journals/vldb/TanGO00,url:http://www.springerlink.com/index/4N8LT3XHXGCR8DLW.pdf,2487,54047,2487_54047
journals/vldb/RamanRH00,CgiCp6N9XZQJ,2488,42348,2488_42348
journals/vldb/RahmB01,OmmFvfvPT6MJ,2491,11113,2491_11113
journals/vldb/PucheralBVB01,hNOti13KB_8J,2494,24883,2494_24883
journals/vldb/ChakrabartiGRS01,PTmCbogNUpAJ,2496,55557,2496_55557
journals/vldb/MecellaP01,_JwGwZUTAOEJ,2497,49283,2497_49283
journals/vldb/BonifatiCP01,FLTKBG-bw7sJ,2498,10430,2498_10430
journals/vldb/PottingerH01,Kv3ZFRUKCogJ,2499,3217,2499_3217
journals/vldb/Sarawagi01,Xx6kw0tCeQIJ,2500,63000,2500_63000
journals/vldb/EyalM01,ntrSSBumclMJ,2502,12688,2502_12688
journals/vldb/TsatalosSI96,zt5Ck1PrGf0J,2505,7914,2505_7914
journals/vldb/PoulovassilisS96,B87s9MFTeZ8J,2506,39602,2506_39602
journals/vldb/OoiHLT96,EclgEUrqHQAJ,2507,13947,2507_13947
journals/vldb/RamamrithamC96,xbpaZ5AHFV0J,2509,62941,2509_62941
journals/vldb/KellerB96,tVoqZpEEHv8J,2510,1499,2510_1499
journals/vldb/AmielBDS96,RtYWYRjBUmEJ,2512,37152,2512_37152
journals/vldb/MehtaD97,zppqMPNFTQIJ,2516,62618,2516_62618
journals/vldb/DeyBS96,q8IL-AZTmcgJ,2518,19162,2518_19162
journals/vldb/KashyapS96,yWyvTMAVVzwJ,2519,19377,2519_19377
journals/vldb/AntoshenkovZ96,N8syKKPN6IoJ,2520,51706,2520_51706
journals/vldb/AbiteboulB95,Pkocuf5hMjYJ,2521,62369,2521_62369
journals/vldb/AlbanoGO95,_tswCGHoswMJ,2522,62387,2522_62387
journals/vldb/WhiteD95,jKBaGqWJK2oJ,2523,36686,2523_36686
journals/vldb/LandauST95,N9d3F0NvbcEJ,2524,51430,2524_51430
journals/vldb/AtkinsonM95,N5Got4HigPgJ,2528,55254,2528_55254
journals/vldb/HarrisR96,S8x6zjXc9oAJ,2530,60187,2530_60187
journals/vldb/NybergBCGL95,A1phylxPkl4J,2535,9380,2535_9380
journals/vldb/SwamiS95,S6TmnZKgmxwJ,2536,40166,2536_40166
journals/vldb/CliftonGB95,YkIvdNOC64cJ,2537,57072,2537_57072
journals/vldb/AgrawalAJL95,EyOHVek12P0J,2540,34034,2540_34034
journals/vldb/ChuIT94,IDo3ZQocZE4J,2542,22380,2542_22380
journals/vldb/PapadiasS94,_ANyhrnP3CoJ,2543,3181,2543_3181
journals/vldb/PapadiasS94,UM0nh_l5epoJ,2543,32556,2543_32556
journals/vldb/Baumann94,2Yii02idzcUJ,2544,41087,2544_41087
journals/vldb/KemperK95,5CZ1gTCb5Z4J,2546,4705,2546_4705
journals/vldb/PeckhamMD95,zOfVTNgEwz0J,2548,12947,2548_12947
journals/vldb/DanYC95,SsOLRJZrmtYJ,2552,48796,2552_48796
journals/vldb/DerrMP94,a-QMCFr5yJYJ,2553,36453,2553_36453
journals/vldb/GeorgakopoulosRL94,G85JsnuAjzMJ,2556,48617,2556_48617
journals/vldb/WhangKW94,gLSOYwdwIQ8J,2557,17135,2557_17135
journals/vldb/Sciore94,qHn6nrbVow8J,2560,27350,2560_27350
journals/vldb/LinJF94,vmxFQL7lhKoJ,2561,8786,2561_8786
journals/vldb/LinJF94,EgX8AQ2wfhAJ,2561,45348,2561_45348
journals/vldb/LeeW94,KPU-guH7cCkJ,2562,34162,2562_34162
journals/vldb/Bertino94,ylP7n4GU-DQJ,2565,7510,2565_7510
journals/vldb/RamamohanaraoH94,UiWvxN_y9SAJ,2566,7710,2566_7710
conf/vldb/Toivonen96,ut53pjEsmxEJ,2569,25339,2569_25339
conf/vldb/SarawagiS96,GzBmx-QUxFYJ,2572,49815,2572_49815
journals/sigmod/Chang03,B55TCVoUsnoJ,2574,37811,2574_37811
journals/sigmod/WenLMZ03,5KdceadGf8cJ,2576,33063,2576_33063
conf/vldb/Suciu96,D45fvUWVon0J,2578,61563,2578_61563
conf/vldb/LakshmananSS96,IJyunaAcul8J,2580,15842,2580_15842
journals/sigmod/AilamakiG03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D777004%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,2581,34631,2581_34631
conf/vldb/Kleewein96,rXaCSxty6AAJ,2585,35577,2585_35577
conf/vldb/CochranePM96,NRLEnDsPlOkJ,2588,7982,2588_7982
conf/vldb/Gawlick96,Y5OJk6_D-ZUJ,2590,55233,2590_55233
journals/sigmod/Snodgrass02b,KENWBobILMwJ,2591,6646,2591_6646
conf/vldb/Mattos96,EpBlTCJ0_dUJ,2592,39600,2592_39600
conf/vldb/Atal96,PaW8zjiNR9cJ,2594,12876,2594_12876
conf/vldb/Dasgupta96,A0c2Gd1lP5QJ,2596,46831,2596_46831
conf/vldb/Hammond96,LDxiVdRU6EEJ,2597,17573,2597_17573
journals/sigmod/ShethM02,B_axrPz8j5EJ,2598,5564,2598_5564
conf/vldb/BertinoBFS96,s0v9B-K8owEJ,2601,4290,2601_4290
conf/vldb/RysNS96,pwxPfVlOqQUJ,2603,61660,2603_61660
journals/sigmod/MaximilienS02,hgjhR8PwNVwJ,2606,49532,2606_49532
conf/vldb/Cuppens96,8_HtXom0CVgJ,2607,12369,2607_12369
journals/sigmod/BusslerFM02,RaOQG4YyzM4J,2608,35093,2608_35093
conf/vldb/Dyreson96,AfM_N94rVD0J,2610,8749,2610_8749
conf/vldb/RamakrishnanR96,3y1e-H-FdC0J,2614,29923,2614_29923
conf/vldb/ShaferAM96,5HHRNLsy0sAJ,2615,11706,2615_11706
